ID,Price_pred
3814,1872392.184903081
2740,1381378.2462517545
2793,2479166.9825520176
9962,1373260.477759446
641,3089804.887113557
12391,2715344.5339199915
2590,2235737.209533326
994,3054889.4843527884
2645,1336722.2103880043
11386,2734710.8178081135
1681,1100960.456930219
2564,1569164.1145884825
7876,1521000.9885054785
1345,1098904.5949996454
1417,1639967.5542525852
615,1865068.6671216874
2700,3174623.4269576548
6521,1805440.2340731877
2526,2758611.626936847
3038,1669297.1897537895
5790,1261292.8103394194
1919,1518459.8485161995
5052,2412102.147870619
8895,2179262.6250443934
12142,3827853.233430519
799,1726967.695026272
12389,3924641.854456966
1393,2585377.4470427153
1373,3161012.5569664827
12110,2701427.837261024
6469,2221566.980836004
1913,1706542.093398485
9400,1830992.2484373818
570,1178745.4280590077
1728,914407.7480036382
7188,4095467.7888027024
133,2654192.3917755876
10485,4407088.227191275
3011,2095340.2368245278
277,2630921.25328649
2296,2880788.4840496597
10784,2358505.1790561834
1749,1473171.6015140326
1353,1842014.3175701664
11853,2320560.8583881087
2426,956903.7992143099
4998,2350272.293825439
10103,4949679.177707215
2930,1552553.2868947834
92,3113482.0855229637
258,1064708.6879782025
2074,1925216.3361404275
417,1737939.302517762
2592,3280807.388741237
6207,1765394.1740648227
1173,1449490.2700006783
3596,3484755.418475639
10366,1241349.6882132154
1972,3530978.7051285296
129,1402763.4677181805
2375,2099979.134226734
2425,1692881.0396095745
3938,1847419.0787406801
30,1436518.9531215434
1210,2446444.925043679
6950,1803709.1757519033
4565,1227350.9833635169
9377,1669413.2495457693
1813,1429875.098580344
1529,1327111.5931512527
1350,2422043.8260756237
9627,3471906.9091673624
4201,3158621.333059643
5115,2016025.99745579
10237,1168554.406599233
6367,3068899.669442686
2532,1725081.54158949
1267,2238680.6165327355
1553,1218016.419179743
8861,1186120.70734351
11037,3054620.74115884
2019,1179431.7733305786
983,1398559.2287809723
6254,3548431.458735465
6036,2563145.960498865
7896,2934760.280749421
11579,4277700.865827928
9071,2325170.4655041853
1415,2872019.552300838
8738,2189638.5741304215
2421,944089.1339742496
3887,2646798.300896783
2603,1897360.8076177512
10495,1656052.2263587127
7241,3460444.092833579
1486,877539.355808736
840,2821978.997704483
12633,2131206.023457456
3935,1611097.3779712445
1506,1977597.408246584
51,1010503.3686649627
91,1198443.5375109573
6525,3041406.7447216953
2022,1388433.8401797803
11218,1907527.4433190383
10449,3233961.319166377
2851,2107378.9568774835
1613,1771440.7980894726
9444,2499725.4568800274
10252,1166684.0643758588
2062,2611737.6855951063
6079,2427093.5767573775
7797,1929406.4534265248
739,1148653.051689786
12617,3023658.8076079497
1809,2492480.8064424074
9854,4340954.346045967
9749,2266875.417738673
12025,3555014.248256432
1865,1204218.1793037048
1647,3174780.4026810057
6023,2286916.004948019
10484,1798600.8959613687
839,3070480.642373952
1250,2749936.572719654
12366,2677719.790321944
680,871719.6228022901
3932,2893348.752838157
2764,4474282.381641732
11247,1888059.3554070746
1469,2070416.509740657
2899,1235391.6884097392
6022,1754903.5848528582
88,2685016.3473758674
2565,1203583.1763864616
3091,2218196.1544784247
11493,2349534.9097060203
2102,2213907.4709243756
1296,2263936.640841967
2091,4058447.040919957
3628,1128425.1113086913
2869,2464943.7054261332
953,3147465.338427184
934,2204962.8297410947
2249,1053934.426151658
8793,1449350.563384421
3503,1897157.3274521823
5399,1662747.5913240279
10727,2582328.2231795415
3345,1131879.8025418152
3402,1526635.5454892982
7074,2628638.150961687
11381,1263266.0762454136
48,1241700.935809894
12174,3339356.583671324
4823,2001210.0059206483
8407,2362149.403870946
1898,4039686.155347945
3382,1331434.294293918
10289,3126963.871193433
2692,2001070.9833694384
2014,2235230.2632955876
8442,1735965.1046443682
592,2203201.1635393966
8920,2520905.2927722195
4724,2809427.7136672214
2187,2362488.2934892564
4833,3486599.686200628
612,1157859.097638004
2465,2741103.272519741
12325,1847120.2609023466
11278,1535155.434398824
8705,2397566.6271636668
1026,899238.6655400294
7917,3067306.4929892
974,4235492.241810809
2184,1229478.8163944627
3273,1321228.4113881472
3670,1355367.1278150924
3516,1415836.3315106572
11682,1548927.8940770463
12243,2366683.4234740897
7650,3268026.502561272
6091,2709471.996174126
12793,3041587.033537839
550,2708767.974470206
7754,3769410.2327108835
763,1563671.2233739786
1862,2486109.1085763806
2306,2081417.4986039028
11541,3677532.079538831
10529,1884249.0318168798
9305,2383296.955002471
7135,1510320.3846892498
2188,2789412.9227054836
7038,3368453.170350937
1657,1686331.8431021224
4952,2162371.770299789
3889,1932055.6814041957
2106,2471436.691500819
6859,2892244.9977268316
2293,2186817.6859585587
1298,1854900.9847799703
8050,925542.1965285885
10507,4464844.723512211
5172,2866567.583865164
2241,1359435.1094429255
7951,2635461.5908569214
3554,1723151.7799193838
970,2435424.5177765745
3860,1867985.6661275257
8588,986210.929921916
1870,1072396.7246745992
7348,2145089.0872169607
196,3332715.962985021
97,2287817.594404506
6568,2377656.4430609527
642,1712614.901598849
647,1093620.1841013413
2637,1418554.730638652
2150,1313820.8922017985
928,2041360.5519255935
3658,1635219.4816837276
12807,1165302.7432604963
1776,2182630.6136230887
2571,2579215.883745686
1857,3693379.627377765
5497,2413477.5103663728
2231,2495055.2893395443
661,1239008.1157020049
2243,1665738.814526698
7044,1679887.2942695802
8878,2021317.2516442856
342,2391179.492594747
4563,1204901.2555892933
3868,2109470.2041089237
722,1601251.1264549473
7869,1408157.2460910399
12770,1416376.5089855788
7153,2748365.9888119423
2575,2564101.631828578
1107,1633099.658488425
29,4066234.2949985145
2399,1575059.539917287
6602,1690139.3271155956
73,1567217.4158985286
4562,2821113.2483298252
8356,2541032.8751105038
490,2251845.6544447266
960,1231014.5299036875
3896,2583679.4394517085
9620,2541393.947667963
7125,2176698.7014679206
10693,3172286.648439573
4118,2624047.1431915364
3906,1809623.4102680043
501,3174190.2009682753
6236,1782740.5577293634
3483,1369451.2246239667
5479,4148643.264955261
895,1538978.3005627354
2030,1866656.9690056737
172,1512028.4258015314
2958,2835549.341403723
7839,2549294.7130140294
8851,1217130.256311187
127,1537614.336254271
2560,2293257.0920485514
4851,1859693.4790077612
6203,1724840.7986626688
532,3143238.5718433177
1183,1042666.9497853465
1448,1254001.8211364518
37,1559774.6487869031
2830,2442646.441622966
10753,1741289.8946882018
9524,1567868.5519812177
6280,2480026.757400685
402,3139162.471316192
6876,4653307.465649324
1609,1684341.3269445987
2450,1837110.7744541422
3291,3641113.0388549613
2352,1750598.1020971977
3781,2630822.2229706063
4227,905226.2209218786
4213,1921802.208038833
8840,3832790.614553953
10260,4595850.875700546
12518,1558940.193666844
1065,1062890.4211441923
2150,4288181.130590057
3717,1018049.4964435187
442,2912644.4799270136
10770,2129748.9978900845
3066,2169394.0096164774
8577,2847543.4669557745
663,2839881.0165410168
9176,2712822.490088149
937,1444048.3454748772
3904,1263141.0154023145
1621,2186200.853273972
12739,1724246.7204541175
3235,1278344.007410192
2068,3681722.4593899758
6399,2665900.854136607
3110,2830285.1268727034
2018,1578087.35862886
280,2213451.2562682647
10385,1943403.0779927624
1864,2836454.757525912
3761,2215970.798696213
9392,2433634.1345348526
6621,3562346.4140128447
1855,2540246.9423090164
638,3087273.9228629833
2375,2199864.4255797043
9563,2527279.8115197527
4036,1529936.096031398
3626,1872076.2333678629
3099,1423549.0511899882
1468,1244028.782416808
11004,3694979.0763597405
1031,2035949.8996617156
1633,1256671.754859833
3541,3167820.294856069
1937,1074257.014514717
7248,1242646.469576976
10846,2780036.9620564156
1034,930872.5512900733
2007,3108945.7828090484
3510,2077774.4153445554
6047,3814699.162791178
5934,1947263.184481565
8855,1429650.598359647
109,2303918.810651067
2261,3244650.74252524
7075,3566104.9263471705
1129,1425052.5108670455
9161,2669963.871177538
10779,2299612.6220270703
1764,2161805.0338138635
2364,1104133.626456318
1297,997847.4073163131
5575,1719805.1327285385
11287,2024427.9378797424
2218,1251322.4375937523
6902,2128310.1505810143
1025,1452824.672609735
3027,3017966.49576914
1594,1199202.8074994455
4691,3786776.1948941317
303,3757766.979467926
12095,2835500.0435983464
2652,1213813.0437436395
2708,1852373.368432838
1141,3682471.7431459683
10822,2182364.568411807
6808,2751030.452281457
2605,1730429.254422277
10096,3368466.832285441
1381,859295.1091280951
8294,2948580.3209131975
1889,1748254.1187323346
1212,2527415.4871183303
10068,1338716.208781302
2463,1516149.0171315686
2448,2213547.541894401
4842,2580603.5688905246
7712,1689477.2754857177
79,2793897.5646042833
6666,2591145.984627956
6711,1830062.5065091278
10570,1493800.8045413436
3320,2210217.127321457
8386,1850171.0474929458
11428,3085215.512782119
10059,2861932.4915231513
8479,1507976.2121806343
9567,1725848.322307777
8699,2488024.7704024916
2722,1308467.3581509697
522,2053065.878599165
7905,2255269.7898337976
1710,1086661.5732385167
5986,2707369.963007284
7495,1269942.7977267145
12565,1729479.0455380667
1535,1811890.130666199
1213,3451379.8551083007
3169,1743362.365707837
2223,2609217.5573373786
654,1407732.5147744045
6224,2512214.5390399992
1606,3029462.4279971286
10028,2240163.3318571993
11557,3142887.896084061
2361,1524893.7927884595
8490,2706953.9945518547
223,1988096.0149596466
503,1050464.6105300258
5561,3370097.3737243023
11943,1827052.4724031675
1310,2166462.588948265
1002,2361999.547483372
6973,1898818.8126547425
840,1285435.447677898
256,2289734.8862011484
4188,2595180.614551205
10081,2674127.821522432
2242,1385838.3767491519
827,1754003.3380795713
255,1067854.0935778026
520,1480043.0580856656
1243,2246859.851525921
2969,2571090.364903058
9181,2019401.285876227
7858,2030725.1471740834
7802,2912780.0441258387
118,1112961.8456293726
7583,3603583.089499511
10701,3994159.3592760414
12038,2872864.697387857
136,3003240.5124497404
2905,4604960.785436653
3315,1216166.0255752858
1736,2790821.8340838663
11540,2686426.07450448
2415,1358344.5186071417
1273,3232297.6011130516
209,2486551.527957644
9745,1942708.0463518952
2754,1197793.1362508545
3307,1477848.9152205656
1149,1057791.2338762346
6019,1683486.3697542578
10655,1514912.388808437
7788,2320695.4227474364
1389,1313173.0932884223
1231,1680081.1421646592
3876,1132290.4661119587
4447,4519254.055238085
3857,1196143.622946615
203,3009413.345744848
589,2513899.1578097814
1119,2362079.279902475
2703,1615022.676192582
10654,1757791.4527901714
1051,1758995.089182469
8932,2579715.4606389683
702,2052378.2201124062
5295,996508.0345866818
4871,2670411.591843833
446,2991675.506545543
1435,982714.6901987478
9863,1923824.296979907
12725,2451790.0651875134
12223,1993307.173540186
1327,1904605.4028507653
3098,2448596.3146119216
7499,2769555.5508299377
12799,2026465.1743148172
10114,2166375.7408687943
4841,1547222.9577349406
5654,2101433.593584813
12892,3232597.003006912
1984,1459498.5397562871
12763,1403495.155298696
1098,1646559.1072840758
140,1269593.6095978236
1733,1314059.9154690432
7930,954601.4886044929
7058,4550884.190870192
1345,905062.6235032382
3325,1846887.301976737
4419,2311689.182232338
8287,3747120.408326506
12890,3931605.943656926
4284,2242992.8046643375
1873,1358595.2576479681
1724,2245227.428223211
2749,1718529.418820802
7252,1212846.9331146409
9690,2075333.5514531336
3297,1021801.5173377222
1316,862892.2588765932
8515,1201522.064872894
3875,1666533.5277467626
1797,1491154.3763398665
5022,2966934.8279654556
6768,3332990.4618730918
1052,1662039.6389265067
6555,1854167.8195580777
12783,2459466.030839821
5357,2967507.2508992823
8455,943596.5641387604
5750,1214418.7404618438
2485,1865068.6671216874
10644,1880775.9663697984
2403,1448634.8658282962
6455,2378174.7787992246
869,1854468.6473364132
10287,2238630.848999944
1176,1854308.9191097908
253,1494689.6801297558
2072,1780429.638525883
7435,3362016.91699714
2255,2276366.3792132703
976,2857559.077461303
12808,3481666.7750022095
81,1263389.2002381461
11759,1557025.1241625168
2774,1471471.3758918524
9564,3223383.352763396
11767,1411546.8264439518
11667,3623977.870087042
2752,1740895.7091021098
2796,2651196.945551561
8134,1633021.8478675578
6565,1679162.8035371401
3079,2884579.0016203485
2900,1101097.4110128055
939,1592234.1537801516
5256,1704398.4859490779
3679,1611459.4323754772
2790,1707201.4301395102
4961,2127309.198406764
1347,951275.6494656869
7113,3295669.7592290156
2698,1666376.3932083242
314,1532782.0003605948
739,1865501.4993370553
977,1614818.2724830667
5363,2177740.6689812797
9890,3135848.9909609146
4067,3857107.6615102305
3978,1735598.4388385494
3108,2800640.432239234
5471,1689017.8746956338
8486,2569878.028369138
8700,3007102.65663547
5957,3153461.4481773167
898,820239.0236323117
2128,2831032.068265079
5260,1483269.6314195795
155,4528016.16693948
2100,1251322.4375937523
1649,2965282.525735742
3406,2512247.8965754253
1510,1858154.393766327
5722,1959058.0324036733
3785,2058660.7818936466
12458,1636205.1412891163
988,3424251.9547908553
1704,1285197.836954404
631,4190485.566157616
689,1009946.4630158385
11499,1838900.0186468745
9810,2458157.9703737614
2733,2859980.9833792313
8210,1483507.9220205988
10742,2556327.8348440137
1572,1811527.3055872472
4198,4507806.30380748
1696,2746948.203478681
12662,2541582.785372659
11201,1198305.5589374758
163,1542491.687156107
9225,1881931.9656173429
2352,2972607.4327088697
847,2046568.7589905595
9662,3309336.503861801
244,1307297.49508792
536,1202724.5877931565
422,1537247.663070451
2839,2658540.7826357903
2491,2110434.467373864
2261,1491470.5760177174
9914,2299033.606177513
8856,1815252.498032191
197,3311233.3003791436
2536,1017639.7831996665
9175,1222243.928106303
930,1242519.4035588973
472,2173133.865208541
4435,3132290.3806791943
5614,2856383.6278111795
10211,3092231.7237530556
647,2322786.229586249
9040,2717689.582766143
1971,1920524.2041155214
8394,2525729.80679205
2711,1051374.7036059713
244,1675255.5103896947
2658,1222407.3056594522
2249,1484086.706681057
10266,2884894.0242230734
2898,1672731.8068072964
3820,3371426.836607097
10515,1266232.5946523927
1343,2083094.7954198816
1174,1244450.1029717124
2451,2191048.7431189427
2477,1964025.8161214343
2770,2962568.7706931746
3026,3914686.311491463
7374,2120705.6093873275
6333,3577315.736648746
3523,3390364.416020574
2305,2700206.133908207
2327,2411102.2612225097
112,2661499.4324823436
10649,3309151.117278495
10685,2961896.8894731263
1327,1740371.8487608805
9013,3207243.157431735
2257,1734003.3665330575
298,1709347.0956223856
1573,2201435.047724359
345,1506036.0022495328
4708,3331411.2492857063
9169,2263652.4996028994
1673,1498916.735452502
479,2479914.807795567
9150,2801514.3780971183
8230,1184815.5879424855
9271,2804007.3991249087
655,1437091.0888951404
2428,1433470.223885796
178,3755870.413032757
6114,4401995.784022474
8721,2500577.084008142
2424,2718479.766289049
10690,1091859.0919487916
2655,1073164.5433738849
1403,2849729.0397488186
3741,1171629.594551441
3782,2878338.7822313714
6751,2204360.3362466698
8488,3350066.8712753532
4798,2483106.4174700086
867,1289127.0425894908
6684,2524514.911633315
3705,900078.2332000688
2263,2471678.087354577
1885,2649859.986868069
11727,1708056.2973088105
2754,1003870.9500327612
11535,5073314.863196097
4684,3264153.4678175002
12297,3791829.5909755686
9472,2876851.3134596036
3247,2253026.586131482
6084,1201195.324657553
4000,2276650.88566024
9199,1621475.9886866293
8137,3999131.019310912
7242,2689609.7030460057
836,1329266.5841434966
3353,1946204.9347888497
11458,2447505.5715700127
245,1296200.1708395458
1835,3123810.1310022413
94,1807024.375151997
11782,1293693.1616462385
1942,1195526.107941753
7776,4530291.71564049
1818,1251479.709841579
1761,2997890.2863342334
6712,1495670.8408311491
608,1469494.0011082995
1378,957847.5128925741
1269,2418945.7182923015
443,1906912.8472422757
10961,2836145.71249514
8476,2737365.644567309
1105,1029297.9566963821
7151,3027999.0541961417
1189,1311888.006058601
2628,1499529.0877014261
2506,1631017.8535386238
1807,1598480.6476894594
2187,1398029.2568310606
1956,1949101.656839423
1839,1181003.4687152116
2356,1923532.7200280433
4144,1689246.2210148128
138,997265.2070009331
6787,1652774.05207272
6956,1269680.3047082971
2700,1776201.6505369202
2438,1291651.0365457607
1881,1464207.582271215
2350,1615761.777648659
7230,3041473.9519548113
2687,3241195.869008761
7940,2736740.3548348346
888,1555077.4293115688
47,3028897.139057028
9946,1079520.2966081318
9653,2690801.8779155905
6632,1726010.0450790685
546,3527173.1214443566
2257,3525239.1078053094
11818,1724603.6560170413
10803,1793618.0326133275
8030,2689108.8256420377
1708,2313295.815290475
454,4433295.290982458
137,3249738.7681679577
3288,1960973.345117937
2250,2610569.2596521867
121,2704626.8232154963
2185,1656074.2212205806
2621,1292700.1417024375
8734,1474792.8444122756
2220,2013217.300923786
679,1108548.3459344544
5566,2182391.72866417
286,1479318.1592022108
6181,1953272.5208708614
4809,1817278.3464987886
8203,1886152.6852047592
737,905478.8268550199
2559,2057597.2213584103
8220,1302783.7982256955
9966,1726319.6922560127
10406,2427439.960715217
11293,2969161.7693975247
10997,2243258.227662763
2281,1714271.325667729
2320,1496402.8508308623
3333,2672040.03173368
2105,1648016.2926080956
468,3123128.595387864
2538,3657755.6205488183
3243,4372997.1736142645
12154,1444149.879958445
2400,2391132.9405989884
9930,2677696.6468491443
4199,1124063.583371098
1406,1241700.935809894
2387,1811223.8868549352
2802,1298558.3413822553
11837,3981262.4223058885
1445,2073671.470197716
1191,2376060.3272757726
2398,1226993.051231273
420,2026350.1284438178
11892,3305703.183697992
2520,2073617.807385151
3698,1523888.7135574261
3740,2734018.1914082887
8628,3189504.9801129377
1282,2212520.1836498934
6708,2523284.4982335153
11123,3474789.334444847
2188,1317499.1067250366
421,1177775.8213640025
8290,2849132.446583435
701,1071928.584476494
1472,1242897.6795286734
12014,2270219.8340021125
5532,2090133.0220606886
8595,2200509.330265754
1007,1082385.2709406645
2199,1350830.5762672673
7884,2100920.330162757
3016,1474043.1809471804
1652,1506096.6812013155
10038,1562657.5465918696
8529,3949868.9438678427
5665,4237756.943673759
1482,1765507.983379512
804,1481994.3655590797
2089,1803709.1757519033
4003,1838886.240202887
2570,2587031.350358286
735,1306638.893011247
9674,3757131.6191918743
12862,4502563.199199202
7123,1510635.6988015918
5091,2932927.2384122345
594,1803394.13750806
1410,3256879.3668578486
6190,1766286.8219885025
6574,1874640.8775966375
2843,1075497.194761489
2933,5006457.181308311
10339,2674373.122893814
159,1611817.9145168865
3459,3874293.375051245
4015,2694103.6683109584
797,1077075.626134346
448,1201878.5166901397
9177,1234696.0838648458
892,1306638.893011247
2397,1310896.640946037
486,1602171.7249598987
3686,1089444.725416805
9760,3149530.7278826805
3676,1465658.0119613972
12308,2115501.0113785597
3029,2405590.5445132875
1827,4369709.686765546
2762,1721001.0990614626
926,1177592.6325111673
1276,3754851.0033899737
179,1484564.4330129416
3396,1269619.8151133345
12047,1022100.3846038273
9881,3946787.349213261
104,2822050.8806521157
11364,1540449.218809852
5227,2325442.047689588
10670,2159533.3771299724
3362,2054194.9909963445
5059,995014.9257159289
4004,3794474.9171589953
12160,3109751.680861113
8662,2406897.204276106
11542,2666746.8193113664
1802,1423909.7082767142
2614,1575083.3944319186
10993,1274356.918312202
12951,2896720.5647478816
7364,2732393.719392029
2879,1081972.2464444467
12898,3011788.7770636347
3057,1341470.8967466324
2161,3978773.6737092915
3632,2363811.7000483703
5259,2891916.7702425313
5186,2076224.980897594
3359,3328333.587776192
714,1375950.2995345467
1185,1807331.4345430299
6093,2037707.2834140742
4308,1610385.474627942
463,1873314.6148491544
1252,1261773.3521310631
12730,2239124.140564019
10648,2171714.1062423927
8691,2502369.912693942
9327,3076318.187546319
632,1779940.6878193985
3334,2480300.7418928575
12758,3453634.5502386536
4318,2803949.082945174
1146,2741689.861073002
232,2072322.5367084527
3623,1560593.2775629596
877,1813793.5522210363
5469,4241621.273613651
10442,3402326.8406452094
10574,3081107.3893203316
5272,1497280.1214161194
3769,1102143.9429880453
2301,3027018.385389314
7639,3370435.6079987073
1538,3593241.1444317447
375,1611385.6059748167
3802,1896224.9373595878
10521,1715819.869400262
2722,750292.7272370803
1697,1105168.1798799997
12129,1767458.0171110004
3444,2506045.650529658
3074,1350735.3375034842
1422,1241833.1064523272
7877,2948898.9722726704
6134,4301567.442683963
528,1273804.6970483991
5537,2376991.3040142274
1523,1291071.8056590527
5610,1796741.8393192408
3692,1775012.1385307878
6061,2622343.048181573
9957,2165315.884351078
1197,1806419.2963479715
1693,1628996.0429485235
1719,896929.1637648706
482,2506030.1027662368
1574,3111923.619778101
2985,2154182.902264242
6259,2976895.1880509662
3900,1056477.188578421
2583,3231764.437707761
3950,2607499.820089348
1467,1217146.9734622438
1537,1963251.1158626073
349,2945068.036164356
9284,2810442.0342728887
1766,2740939.6633124705
5184,2552798.518065549
893,2017329.2659414995
12107,3263110.5234842924
3684,1418346.925267698
5591,1646559.1072840758
10710,1638590.2654260057
2948,1040771.4562367161
1030,1505414.477539364
951,2516159.3078688188
8615,3024096.8417235133
7728,3782452.4846710647
7338,3820758.55414203
11014,2199422.372087877
7001,3243844.536328791
1551,1702692.2637795021
1432,1437888.2105283015
2375,1051699.0563859227
2839,1524001.158068982
10019,1840246.1499259686
1922,1646454.8018366892
2386,1788090.91609363
3679,3604697.0243319683
10197,3214795.83585182
1218,2353774.8233826156
809,1116778.7439086293
8353,2470424.9620731305
9193,2797017.216641269
7213,4254406.593582394
1555,2998565.049736454
42,1158728.4980935173
572,1179235.783989196
12543,2609686.5209214166
899,1088763.1512985826
3944,2553309.5802474776
4130,2723194.9043209716
558,2087132.9659753402
2338,1869597.7742424426
2518,1554801.1881164396
4260,2252894.3354054387
3196,1529815.58662173
7195,2775076.341668763
11790,1309566.3754595183
3409,1575008.897496628
401,2232002.4986065603
11392,1398199.0742043206
12466,2495367.2705720607
9879,2630150.222509566
8382,3373143.985322455
12537,1841374.6332369244
1103,1620735.8618136076
6241,3834933.3592318688
11805,3040677.887576836
2992,2355868.476719992
11127,1142522.7118564527
1983,1303868.7878621425
3431,1571377.011146968
5814,1318061.4595789236
3119,1070194.8473735654
594,2391736.978376792
3706,1801334.133112752
2054,2351899.133244027
1010,1550730.773632747
443,1338388.1663126294
4720,813820.9644955338
529,1479020.990464164
1254,1359364.8630936453
876,2301863.765115814
782,3656691.0813539126
8713,1829250.539162206
1688,1010095.7120641079
7883,2294268.2045712504
10315,1981447.445688998
7376,3010500.0271777906
3559,1044242.9271545034
5759,2289049.2977869404
11396,1156791.8164061445
1568,1341676.2537153398
8821,3084224.1253031683
2904,1373637.2450817956
1078,1519512.295201421
7253,1835768.4022265018
2404,2053065.878599165
3080,2265194.2045109617
1526,1047019.6898611076
2824,2004158.3737844063
299,1265732.2603751775
2968,1203499.1962691036
12384,1427797.4114856808
5385,2135195.102187491
1427,1421798.7827068944
120,871239.37190256
9333,2400677.163878032
1234,4072272.229308063
3757,1454788.9103815195
10125,2046068.0307670862
7009,2212724.8747496726
2907,1067813.2591936414
2651,1514319.420181086
11489,2159514.3188171037
4747,2908831.181586361
2915,1694921.2982050525
2281,1987775.4209469452
11423,1620150.5693731848
11250,1261557.2842037622
7954,2754551.8077779696
7398,2052714.6188933705
12434,2076682.291912557
3835,1785302.6325419939
2952,2216921.968225042
10140,1254612.4587008457
4164,3208192.11006852
12698,3112196.2990271836
365,2492344.090690418
9691,1860887.4497588254
12876,2952066.297455805
10808,3840676.624897922
5533,2915312.4191229343
6,1359224.3673626138
2250,1367690.3937447506
8837,2379039.4793599867
7363,2379718.551679893
1747,1365827.7779836191
638,1740845.1698810435
6000,2511584.304976751
11702,2095644.7059313413
9923,4078004.3858069717
2424,1359364.8630936453
6474,1177751.0982544145
8731,2755867.529519161
532,2275674.616773591
1579,2052140.328475588
10224,2588110.9158921586
12889,1971241.4946034288
6890,1584850.644030331
301,2885253.7561972747
5169,2525887.309056609
5757,1424529.5975516113
868,1653399.8051582149
2076,1575212.8127976218
1045,3050539.8286948293
5114,2778978.0505503356
7335,1299868.5270573813
247,4495573.533163905
6606,2582982.0277472176
12724,2835684.7824267787
718,2072416.776954818
12074,2971182.4461289863
12382,862173.8150583513
2302,1581247.1638870023
10399,2737286.66170559
7371,3121844.3455616776
10009,1810824.974812166
2043,2355072.182473672
9224,3309161.265692961
3223,1655454.7185275808
1994,1701319.3019669522
4693,1202780.8593839712
7803,2212572.3027371163
6296,1646887.757723514
491,3373346.7698173905
2903,2052275.8350739784
6980,2354960.0021150396
7233,1400028.7236625412
5751,2231429.2899635057
3895,2201603.869936455
911,1209269.235847585
844,1287825.858482111
1100,1580721.771091368
11709,1238238.6741127167
11373,3173497.5009363387
5420,2342434.641009829
1950,2392318.46277177
1485,1692603.4805492207
822,1980888.8369983232
2713,1502219.7939994156
1652,3786429.7325207232
5249,3242825.449490893
4506,3048654.514653643
2020,1407908.4219238374
2708,2164995.53389992
4909,1373917.9036928017
2466,2167366.794559398
1775,1087647.6451408565
12376,3077228.7612700756
2125,1304684.5912296108
5632,1617750.7978418984
6177,2088576.5509986985
920,1459175.6915318398
2440,2275009.11921918
322,1341836.5075264156
3543,1931667.0590486666
45,1521536.0050802187
25,3908404.8974270746
9926,2405978.7524648523
5017,2809511.833600297
769,1257458.30532363
749,2382722.9588049985
6121,1314059.9154690432
1955,1771792.8577888801
652,1273835.2715760628
6730,1358968.1565161876
7871,2307721.4057294517
5869,1113248.7368153967
8343,2058557.1330354754
1171,1573923.8389823157
9985,1503913.9742477904
12960,2194206.5092789945
1207,1733911.7559905995
6735,1135845.5583735993
10534,3692696.632523992
1780,1184815.5879424855
10844,3251807.7258187206
3404,1264261.1008142342
7321,2307335.3713384476
3147,1309454.5673673477
1804,2084940.1455020304
4723,1564477.1161362755
12257,1556175.7302546112
7286,2182045.759375522
126,1692881.0396095745
7641,2505675.7451298907
8894,2390314.7974919234
12583,4077785.3722719266
2395,2394883.343760404
11724,4320990.893074892
3452,1712978.9920281854
5130,1163748.7161264138
4773,2581049.1433637734
1277,907846.4807146287
12261,3208833.5668647634
10582,3180591.1516604233
2542,1382641.7100002603
2536,1095055.4597563208
2061,1995691.0698350826
1934,2652478.5759651978
2582,2876361.749244531
2547,873537.912510342
3386,1974875.037130629
2843,1492938.619257846
4101,1298968.3193084816
11692,3582459.6681644376
9108,2718655.318826055
6208,2729346.7314748196
1949,1516643.440247341
341,2898575.727178992
555,1853271.1280296112
9906,1285226.0554074082
2069,2211490.608383314
12051,3752495.2577789766
1326,1501445.0276108652
1773,1614877.5041515697
8117,2094602.8200792922
5732,1459333.5202821686
11631,2839181.4895634167
2391,1476688.1344441846
10430,2144690.4252820746
871,1199202.8074994455
963,3020273.016228329
10425,1772953.416583393
10157,1304938.2757470955
2044,2207854.0804131986
9042,2088953.3321708678
3008,1633960.208757996
3548,978398.6903128824
8064,1740519.4603844206
7547,3085761.0810687738
1722,919832.6791385863
1236,2072322.5367084527
1205,1242519.4035588973
3073,1392703.2627376178
2956,1517838.2560941144
927,1902711.5381059144
12931,2726354.2463098494
4660,1404432.330859343
9908,1031722.1648141413
6523,1805589.5124334416
3046,2774828.3752361718
8352,2070628.6733555528
2312,2609791.0794258313
3072,2423153.772912197
10010,1276252.26053416
10916,2527812.542532085
8212,1340307.2327326604
3520,2265435.0034558135
176,2748576.1317050187
8883,2197968.1833928158
1689,1643415.5305744444
12939,2888341.951049222
2729,1482588.522676816
7633,2104699.5922903386
2292,1807690.4820444281
674,1759634.3951406549
7218,1056311.5637502174
556,1716941.4991403066
381,2391736.978376792
1974,2251864.508827891
4416,3031419.717674014
3646,3311359.019539265
5050,2676480.589439969
1411,1216892.1417358706
8328,2105701.7739303545
1662,2482875.594962612
1190,1654513.915493261
10531,3901905.412241229
2823,2504975.9909942825
1425,1284076.1162822528
2400,1245882.6816287497
10896,2518878.3818195746
12857,2406730.511627391
2112,1574527.9445896768
6886,1293505.6242883177
12267,3058274.139303235
11988,2415943.064400135
2522,2297946.508001867
2528,1541042.741437794
925,2210209.859540524
2644,1818083.3338730806
1808,1345438.7139463664
8860,2760685.3229528056
5633,2536255.7200891967
11888,3005534.9180219644
4839,1171905.5510566817
1607,1309428.2770921544
8936,3336694.9610061944
1155,3235900.902208319
3587,2001473.37121788
